A1E0VB5M40SCFE,0,0,0.114068441,0,0,0,0.025466443,0,0,0.230538323,0,0.043225936,0.273764259,0,0,0,0,0,0.058874034,0.028078385,0.130363933,0,0,0,0.02881729,0.077428275,0.236188772
A37LCJHUDMU7FU,0,0,0.64,0,0,0,0,0,0,0,0,0.067368421,0,0,0,0,0,0,0.041290323,0.059076923,0.274285714,0,0,0,0,0,0
A2DJFYBB2L5VSN,0,0,0.102167183,0.13622291,0.13622291,0,0.066527468,0,0,0.021508881,0,0.169681169,0.102167183,0.068111455,0,0,0.306501548,0,0.128899098,0.184424863,0.18487395,0,0,0.206857012,0.189995112,0.061919505,0
A3N96T5D59ZJ6Y,0,0,0.641025641,0,0,0,0.143112701,0.128205128,0,0.08097166,0,0.107962213,0.256410256,0,0,0,0,0,0.066170389,0.094674556,0.10989011,0,0,0.113960114,0.08097166,0.186480186,0
AHAU8O2GKFNG8,0,0,0.543396226,0,0,0,0,0,0,0,0,0.034955313,0,0,0,0,0,0,0.085696896,0,0,0,0,0,0,0.241509434,0
A29EH6BSJCPW4Q,0,0,0.266666667,0,0.4,0,0,0.066666667,0,0,0,0.004678363,0.4,0,0,0,0,0,0.011469534,0,0,0,0,0,0,0.032323232,0
A1WW6EQY4ZIK4Z,0,0,0.235294118,0.064908722,0,0,0.04377565,0.117647059,0,0.049535604,0,0.066047472,0.235294118,0,0,0,0,0,0.040480708,0.057918552,0.134453782,0,0,0.034858388,0.099071207,0,0
A136LWOZOVUCXY,0,0,0.2,0,0.5,0,0.018604651,0.2,0,0.168421053,0,0.042105263,0.2,0,0,0,0,0,0.034408602,0.036923077,0.171428571,0,0,0,0.021052632,0,0.047058824
AFKNRSGUCIP5J,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A33OSZGBV3D2P8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2VY2PHBHH0O62,0,0,0.103658537,0.057190917,0,0,0.103658537,0.44054878,0,0.283697047,0,0.056375695,0.233231707,0,0,0,0,0,0.105887752,0.051031895,0.044425087,0,0,0.03071364,0.106386393,0.106799704,0.067073171
A35CJ5NIBXFN63,0,0,0.662162162,0,0.472972973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2O74BQ4O386UO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1TO0IP4J9SP31,0,0,0.996551724,0,0,0,0,0,0,0,0,0,0.05862069,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A10XINZDB4YC9U,0,0,0.590163934,0,0,0,0,0,0,0,0,0,0.491803279,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3TCWCEL2URGE1,0,0,0.088235294,0.170385396,0,0,0.114911081,0.088235294,0,0.241486068,0,0.061919505,0.529411765,0,0,0,0,0,0.045540797,0.065158371,0,0,0,0.078431373,0.222910217,0,0.041522491
A3ISZ1KRJCGZIK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2OFPIMXRA8KUM,0,0,0.380952381,0,0,0,0,0.19047619,0,0,0,0,0.761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A39TM0FHTEPOT1,0,0,0.8,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3V1584I7CJOY8,0,0,0.264150943,0.127521145,0,0,0.086002633,0,0,0,0,0,0,0,0,0,0,0,0.079529316,0.113788099,0,0,0,0.547868623,0.097318769,0,0
A2T70ST9ZF6DGN,0,0,0.289855072,0.03998001,0.289855072,0,0.013481631,0,0,0,0,0.132214594,0.144927536,0,0,0,0,0,0.081034751,0.115942029,0.289855072,0,0,0.042941492,0.061022121,0.017566974,0
A2NB8LAJTL92TA,0,0,0.333333333,0.091954023,0.333333333,0,0.031007752,0,0,0,0,0.093567251,0,0,0,0,0,0,0.05734767,0.082051282,0.095238095,0,0,0.098765432,0.070175439,0,0
A100DO844MBA4W,0,0,0.092592593,0.038314176,0.277777778,0,0.060292851,0,0,0.019493177,0,0.090968161,0.277777778,0,0,0,0,0,0.079649542,0.113960114,0.291005291,0,0,0.192043896,0.048732943,0.044893378,0
A36YQ7KA9J5JOF,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
APKWGY478THO,0,0,0.211764706,0,0,0,0,0,0,0,0,0.13374613,0,0,0,0,0,0,0.081973435,0.117285068,0.544537815,0,0,0,0,0,0
A3SR36PIOEYYO1,0,0,0.247747748,0.082013048,0.074324324,0,0.071443537,0.222972973,0,0.02607871,0,0.159949423,0.198198198,0,0,0,0,0,0.102295844,0.141787942,0.205276705,0,0,0.113780447,0.114746325,0.066066066,0
A2E3NAL9ECE7VS,0,0,0.094915254,0.052367037,0.66440678,0,0.08829326,0.047457627,0,0.129884032,0,0.036633958,0.379661017,0.047457627,0,0.094915254,0,0,0.069400401,0.032125163,0.040677966,0,0,0.042184557,0.069937556,0.092039034,0.022333001
A3KFVWK5N6SQ4P,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ABUWNSEA3W89Z,0,0,0.210526316,0.029038113,0,0,0.019583843,0.842105263,0,0,0,0,0.210526316,0,0,0,0,0,0.018109791,0.025910931,0,0,0,0.124756335,0.022160665,0,0
A2AXOPCKQVVD9U,0,0,0.692307692,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1LNISCJBDOHXW,0,0,0.205128205,0,0.068376068,0,0.076326774,0.341880342,0,0.043184885,0,0.095966412,0.547008547,0.068376068,0,0,0.136752137,0,0.058818123,0.084155161,0.097680098,0,0,0.060778727,0.071974809,0.116032116,0
A2GQITXU4JJ2N,0,0,0.961538462,0,0.192307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AQZW6ITA5H9JX,0,0,0.5,0,0,0,0,0,0,0,0,0.035087719,0,0,0,0,0,0,0.086021505,0,0,0,0,0,0,0.242424242,0
A3BTQ9OJJQOIX5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3FHPYX8ELODFK,0,0,0.285714286,0,0,0,0,0.357142857,0,0,0,0.030075188,0.285714286,0,0,0,0.142857143,0,0.01843318,0.026373626,0.12244898,0,0,0,0,0,0
A2KWLOBY7GABA0,0,0,0.040201005,0.022179865,0,0,0.037396284,0.32160804,0,0.093097064,0,0.090275941,0.32160804,0,0,0,0,0,0.058788566,0.079165056,0.08040201,0.201005025,0,0.023822818,0.101560434,0.048728491,0.01891812
AAH7RMR85J68H,0,0,0.6,0,0.4,0,0,0,0,0,0,0.014035088,0,0,0,0,0.2,0,0.034408602,0,0,0,0,0,0,0.096969697,0
A2GOBKHF5D1PFK,0,0,0.694444444,0,0.138888889,0,0.051679587,0.277777778,0,0.029239766,0,0.038986355,0.277777778,0,0.138888889,0,0,0,0.023894863,0.034188034,0.03968254,0,0,0.041152263,0.029239766,0.067340067,0
A3RFJLGN0LA09U,0,0,0.280701754,0.290381125,0,0,0.124031008,0,0,0.059095106,0,0.098491844,0,0,0,0,0,0,0.060365969,0.120917679,0.060150376,0,0,0.145549058,0.221606648,0,0
AVY9PT5M4DMPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKA9CK9A5GW1Y,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1Y958S09AFECU,0,0,0.235294118,0,0,0,0,0,0,0,0,0,0.941176471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1QPOTYEFUF7SG,0,0,0.8,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADNO53DIYTQKG,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2RPD6NPEPU4O2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A39O6QEM5OLULO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AVTF11C3JD133,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2CRFOM39YNU5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2J6AP0JHL2LX5,0,0,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2J9LEN4Z47KT4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3IW1QBBK8T9O5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ANCJ1UAW4U205,0,0,0.172043011,0,0.688172043,0,0,0,0,0,0,0.060365969,0,0,0,0,0,0,0.081396693,0.031761787,0.147465438,0,0,0,0,0.166829586,0
ADMC3XEL5ERIS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3POLTTO1AAXXJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AA3E053MRR5RN,0,0,0.5,0,0,0,0,0,0,0,0,0.070175439,0,0,0,0,0,0,0.043010753,0.061538462,0.285714286,0,0,0,0,0,0
A2GSA1V9WNU945,0,0,0.3,0.248275862,0,0,0.16744186,0,0,0.189473684,0,0.126315789,0,0,0,0,0,0,0.077419355,0.110769231,0,0,0,0.133333333,0.378947368,0,0
A3LO42KZ3F493N,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1PB4PSWX4P0UL,0,0,0.166666667,0,0,0,0,0.333333333,0,0,0,0.116959064,0,0,0,0,0,0,0.071684588,0.102564103,0.476190476,0,0,0,0,0,0
AA3AYV4RTH7DW,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0.046783626,0,0,0,0,0,0,0.028673835,0.041025641,0.19047619,0,0,0,0,0,0
A1BIPJK03QKFQA,0,0,0.057142857,0.126108374,0,0,0.154152824,0.114285714,0,0.144360902,0,0.176441103,0.171428571,0,0,0,0.057142857,0,0.110599078,0.161758242,0.244897959,0,0,0.143915344,0.198496241,0.117748918,0.013445378
ACXDEDWFOW2SJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A23RUPPN1BCT7P,0,0,0.8,0,0,0,0,0,0,0,0,0.056140351,0,0,0,0,0,0,0.034408602,0.049230769,0.228571429,0,0,0,0,0,0
ACRQ9ECL3S9X3,0,0,0.9,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A32VLHS2Z7FMIM,0,0,0.295081967,0.027133974,0.737704918,0,0.018299657,0,0,0.020707506,0,0.020707506,0.295081967,0,0,0,0,0,0.025383395,0.012105927,0,0,0,0.014571949,0.041415013,0.047690015,0
AZDS7862APKK,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6UGA7BNB3ET5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A38BI4864R9VI5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3CINT4CH0TX9W,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A22OVZO9NM54K6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1YEX9OEGE1CWA,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2FX1XGKPL7D3P,0,0,0.153846154,0,0.153846154,0,0,0.923076923,0,0,0,0.010796221,0,0,0,0,0,0,0.026468156,0,0,0,0,0,0,0.074592075,0
A8J8AW1UMBWIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3SQDTHZHQXMUU,0,0,0.8,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2SMWOLGJHNCLE,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1EG25CDNB3HSF,0,0,0.692307692,0,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2LRWXZ01L49VM,0,0,0.4,0,0.2,0,0,0,0,0,0,0.056140351,0.2,0,0,0,0,0,0.034408602,0.049230769,0.228571429,0,0,0,0,0,0
AFZSVHBQIO93,0,0,0.214285714,0,0.642857143,0.214285714,0.079734219,0,0.214285714,0.045112782,0,0.060150376,0.214285714,0,0,0,0,0,0.036866359,0.052747253,0.06122449,0,0,0.063492063,0.045112782,0.103896104,0
A16MQYSJCULONQ,0,0,0.333333333,0.183908046,0,0,0.062015504,0,0,0,0,0.046783626,0,0,0,0,0,0,0.028673835,0.082051282,0.19047619,0,0,0.049382716,0.070175439,0,0
A2MC0N85KTN7ED,0,0,0.142857143,0.334975369,0,0,0.146179402,0,0,0.120300752,0,0.040100251,0,0,0,0,0,0,0.067588326,0.140659341,0.040816327,0,0,0.35978836,0.180451128,0,0.033613445
A1RW52O5CHWTAS,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3QN1FTT7Q4LNX,0,0,0.8,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2W8HLO32HL7KK,0,0,0.196078431,0.054090602,0.490196078,0,0.045599635,0,0,0.123839009,0,0.048159615,0.196078431,0,0,0,0,0,0.071684588,0.02413273,0,0,0,0.029048656,0.092879257,0.142602496,0.207612457
A2B4B47NRXD6JA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A396MV91E4VBIU,0,0,0.8,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1MOSJYTIUTQKS,0,0,0.692307692,0,0,0,0,0,0,0,0,0,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2LB3D2TGD32P6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2PKEGYP7FNI9R,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A24R1B1I664OK3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A349TM3YZKRBYM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1ISJC5E0GD68O,0,0,0.045317221,0.037503907,0,0,0.033724443,0.317220544,0,0.019080935,0,0.26713309,0.226586103,0,0,0,0,0,0.163726732,0.234255171,0.362537764,0,0,0.046995636,0.19080935,0.104366932,0
A2GUCE3IT6NGMG,0,0,0.157894737,0,0.947368421,0,0,0,0,0,0,0.04432133,0,0,0,0,0,0,0.027164686,0.038866397,0.045112782,0,0,0,0.033240997,0.019138756,0
A122X85PYRF4U7,0,0,0.208333333,0.057471264,0,0,0.053294574,0.052083333,0,0.175438596,0,0.138888889,0.520833333,0,0,0,0,0,0.091845878,0.121794872,0.223214286,0,0,0.030864198,0.158991228,0.031565657,0.036764706
AKAO36JRS66Z3,0,0,0.083333333,0.068965517,0,0,0.11627907,0,0,0.666666667,0,0.070175439,0.25,0.083333333,0,0,0,0.166666667,0.089605735,0.082051282,0.047619048,0,0,0.12345679,0.201754386,0.02020202,0.176470588
A1AN6O5HJSZOMG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AX7ZD3WO1URQM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AIPBNJ108AT3Z,0,0,0.5,0,0,0,0.046511628,0,0,0.421052632,0,0,0,0,0,0,0,0,0.021505376,0,0,0,0,0,0.052631579,0,0.117647059
A1OOFOVY9DZSRJ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AJWZUZ40ZWIUB,0,0,0.125,0.172413793,0,0,0.151162791,0,0,0.157894737,0,0.070175439,0.75,0,0,0,0,0,0.069892473,0.1,0.178571429,0,0,0.092592593,0.118421053,0.060606061,0.029411765
A3ORRYUDAG37GQ,0,0,0.3,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADYN70PH1HYOP,0,0,0.2,0.082758621,0,0,0.055813953,0,0,0.042105263,0,0.084210526,0.2,0,0,0,0,0,0.068817204,0.098461538,0.057142857,0,0,0.148148148,0.147368421,0.024242424,0
AI4968K3U7YRY,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A2O7MNYDR61U3X,0,0,0.214285714,0,0,0,0.03986711,0,0,0.360902256,0,0,0.642857143,0,0,0,0,0,0.01843318,0,0,0,0,0,0.045112782,0,0.100840336
A35UB0DNCZL5GW,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3O5IQBQ93Z1FL,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A1OPF67QHOJGKZ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A3GZ6YY9OCLOVH,0,0,0.147058824,0.101419878,0.735294118,0,0.041039672,0.294117647,0,0,0,0.04127967,0.147058824,0,0,0,0,0,0.037950664,0.07239819,0.042016807,0,0,0.108932462,0.077399381,0.017825312,0
A3O7EGXUTMV1QT,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AMX87PHCPOGVT,0,0,0,0.413793103,0,0,0.279069767,0,0,0.105263158,0,0,0,0,0,0,0,0,0.086021505,0.092307692,0,0,0,0.148148148,0.210526316,0,0
A138IADGRJNH87,0,0,0,0.275862069,0,0,0.139534884,0,0,0.421052632,0,0,0,0,0,0,0,0,0.021505376,0.061538462,0,0,0,0.074074074,0.157894737,0,0.117647059
APTNSI99MDC96,0,0,0,0.251801077,0,0,0.164158687,0.182555781,0,0.044838262,0,0.162271805,0.152129817,0,0,0,0,0,0.099456913,0.1984709,0.295566502,0,0,0.130718954,0.185758514,0.129079845,0.085908603
A37QJ0HFLV7FR8,0,0,0,0.565581695,0,0,0.24059987,0,0,0.132808657,0,0.057550418,0.031542056,0,0,0,0,0,0.037986132,0.155283968,0.009012016,0,0,0.186915888,0.338662076,0.015293118,0.014843321
A2WC71P9PFPVDS,0,0,0,0.325123153,0,0,0.159468439,0,0,0.180451128,0,0,0,0,0,0,0,0,0.064516129,0.131868132,0,0,0,0.444444444,0.180451128,0,0.050420168
A141DVK1GY6A5,0,0,0,0.430116303,0,0,0.224576854,0,0,0.180006229,0,0.120004152,0,0,0,0,0,0,0.073550932,0.148566227,0,0,0,0.178829717,0.434132669,0,0
A2S4RG3W629XJU,0,0,0,0.168322618,0,0,0.056759953,0.305084746,0,0,0,0.199821588,0.101694915,0,0,0,0,0,0.122471296,0.212777053,0.290556901,0,0,0.04519774,0.192685103,0.073959938,0
A3AUAJ1JNDGI3E,0,0,0,0.299850075,0,0,0.182002022,0,0,0.389016018,0,0.03051106,0.217391304,0,0,0,0,0,0.037400655,0.093645485,0.031055901,0,0,0.112721417,0.183066362,0.052700922,0.10230179
A11GUFZ1776OBE,0,0,0,0.308702791,0,0,0.159468439,0.19047619,0,0.040100251,0,0.046783626,0.142857143,0,0,0,0,0,0.098310292,0.16996337,0.040816327,0,0,0.557319224,0.22556391,0,0
A3BHY1K4TW1NML,0,0,0,0.250114943,0,0,0.128992248,0,0,0.235789474,0,0.067368421,0.16,0,0,0,0,0,0.105519713,0.072205128,0,0,0,0.08691358,0.202105263,0.206868687,0.050196078
A1KKLTO6764E5F,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
A1QAPVJFQKD8LY,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
AYE8P8BP559UV,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
A213M94REX5KE6,0,0,0,0.319419238,0,0,0.156670747,0.315789474,0,0.243767313,0,0.04432133,0,0,0,0,0,0,0.036219581,0.090688259,0,0,0,0.109161793,0.243767313,0,0.049535604
A2BEYYCBFSYLXY,0,0,0,0.386590927,0,0,0.200291372,0.259860789,0,0.168030285,0,0.0755485,0.167053364,0.092807425,0,0,0,0,0.075044283,0.148491879,0.03712297,0,0,0.272235112,0.279399194,0.017999016,0.026204449
A22FAQ0YC7FZI4,0,0,0,0.275862069,0,0,0.139534884,0,0,0.263157895,0,0.105263158,0,0,0,0,0,0,0.075268817,0.123076923,0.071428571,0,0,0.148148148,0.236842105,0,0.058823529
A3CYST0NS1RB8S,0,0,0,0.264827586,0,0,0.089302326,0,0,0,0,0,0.64,0,0,0,0,0,0,0.059076923,0,0,0,0.071111111,0.101052632,0,0
A25UHCK3BUVQ0W,0,0,0,0.225464191,0,0,0.143112701,0,0,0.101214575,0,0.026990553,0.384615385,0,0,0,0,0,0.062034739,0.118343195,0.027472527,0,0,0.356125356,0.141700405,0.046620047,0.022624434
A3PXEOVNT3BZMR,0,0,0,0.44137931,0,0,0.186046512,0,0,0.336842105,0,0,0,0,0,0,0,0,0.017204301,0.098461538,0,0,0,0.118518519,0.210526316,0,0.094117647
A33JTZC3U81P9,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
A3AOF2MNU04KL8,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
AUE507A87CBTP,0,0,0,0.185381668,0.363247863,0,0.091234347,0.108974359,0,0,0,0.038236617,0,0,0,0,0,0,0.090616671,0.125180802,0.124542125,0,0,0.392845837,0.103238866,0.052836053,0
A2XXJU0PEJVY25,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
A383TKRYPT9A94,0,0,0,0.367816092,0,0,0.217054264,0,0,0.421052632,0,0.093567251,0,0,0,0,0,0,0.071684588,0.123076923,0,0,0,0.148148148,0.385964912,0,0.078431373
A2M3EHMQRALDCW,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
A3JTPPB5VDBS4G,0,0,0,0.337598906,0,0,0.161275446,0.135977337,0,0.171760847,0,0.057253616,0.203966006,0.067988669,0,0,0,0,0.039477291,0.100414034,0,0,0,0.120868744,0.268376323,0,0.023996001
A1AJY8KJWX40W1,0,0,0,0.549821641,0,0,0.185404972,0,0,0,0,0,0.05862069,0,0,0,0,0,0,0.12265252,0,0,0,0.147637292,0.209800363,0,0
A2LLDIFV0DLA82,0,0,0,0.584020185,0,0,0.215995462,0,0,0.043132221,0,0.028754814,0,0,0,0,0,0,0.017623918,0.142889306,0,0,0,0.171996387,0.287548139,0,0
A2QZ5I77FWAI4O,0,0,0,0.367816092,0,0,0.186046512,0,0,0.280701754,0,0.062378168,0,0,0,0,0,0,0.047789725,0.109401709,0,0,0,0.131687243,0.304093567,0,0.052287582
AB21GV6WDFGB,0,0,0,0.378325123,0.380952381,0,0.141749723,0,0,0,0,0,0,0,0,0,0,0,0.026216078,0.112527473,0,0,0,0.270899471,0.160401003,0,0
A3HOHFHQQG9CC9,0,0,0,0.162271805,0,0,0.11441363,0.267379679,0,0.123839009,0,0.090064734,0.534759358,0,0,0,0,0,0.066701167,0.105306458,0.137509549,0,0,0.142602496,0.185758514,0.025927726,0.012582573
A1GQ6IAF8QUPXZ,0,0,0,0.551724138,0,0,0.186046512,0,0,0,0,0,0,0,0,0,0,0,0,0.123076923,0,0,0,0.148148148,0.210526316,0,0
A36V3SK7K3OC1C,0,0,0,0.381962865,0,0,0.257602862,0,0,0.421052632,0,0.086369771,0.153846154,0,0,0,0,0,0.092638544,0.123076923,0,0,0,0.15954416,0.388663968,0,0.07239819
